,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",722.00(0.71),8.14(0.09),nan(nan),nan(nan),47.06(0.52),39.96(2.69)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",633.40(38.67),19.41(4.92),32.83(1.57),84.10(0.77),33.39(3.27),40.33(0.71)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",465.00(22.53),40.84(2.87),64.61(3.53),91.55(1.26),56.83(2.77),38.14(1.81)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",722.00(1.22),8.14(0.16),nan(nan),nan(nan),47.06(0.90),39.68(1.53)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",235.00(8.28),70.10(1.05),98.56(0.09),99.86(0.01),83.64(0.58),39.35(2.08)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",12.80(0.45),98.37(0.06),99.78(0.01),99.98(0.00),99.11(0.03),38.21(0.52)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",720.20(0.45),8.37(0.06),nan(nan),nan(nan),48.38(0.33),40.62(0.88)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",132.20(6.76),83.18(0.86),99.18(0.03),99.92(0.00),90.79(0.47),40.64(1.34)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",28.40(0.55),96.39(0.07),99.84(0.01),99.98(0.00),98.02(0.04),37.60(1.90)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",720.20(0.45),8.37(0.06),nan(nan),nan(nan),48.38(0.33),39.65(1.41)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",750.80(2.28),4.48(0.29),14.84(1.84),79.76(0.38),24.55(1.35),38.20(2.18)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",592.60(9.74),24.61(1.24),75.78(5.59),94.25(1.62),53.81(2.40),37.71(0.88)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",721.60(2.07),8.19(0.26),nan(nan),nan(nan),47.35(1.52),37.61(2.55)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),37.14(1.65)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),39.42(1.64)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",718.60(0.55),8.58(0.07),nan(nan),nan(nan),49.56(0.40),39.38(0.70)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),38.51(1.39)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),38.46(1.62)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",718.60(0.55),8.58(0.07),nan(nan),nan(nan),49.56(0.40),38.03(1.19)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),38.41(1.60)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),38.95(0.67)
"{'T': 8, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 1}",718.60(0.55),8.58(0.07),nan(nan),nan(nan),49.56(0.40),38.50(1.75)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",181.60(6.58),76.90(0.84),98.91(0.08),99.89(0.01),87.35(0.46),37.28(2.76)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",30.00(3.16),96.18(0.40),99.84(0.01),99.99(0.00),97.91(0.22),37.34(1.68)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",719.20(1.30),8.50(0.17),nan(nan),nan(nan),49.12(0.96),34.46(0.24)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",750.60(1.14),4.50(0.15),21.11(2.59),80.67(0.52),24.56(0.80),37.70(1.92)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",625.60(5.77),20.41(0.73),77.14(2.46),94.35(0.47),52.17(0.95),39.03(0.85)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",722.00(0.71),8.14(0.09),nan(nan),nan(nan),47.06(0.52),39.00(0.67)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",633.40(38.67),19.41(4.92),32.83(1.57),84.10(0.77),33.39(3.27),37.40(1.44)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",465.00(22.53),40.84(2.87),64.61(3.53),91.55(1.26),56.83(2.77),38.76(1.16)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",722.00(1.22),8.14(0.16),nan(nan),nan(nan),47.06(0.90),38.81(1.62)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",236.00(8.15),69.97(1.04),98.56(0.09),99.86(0.01),83.57(0.57),35.60(0.92)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",12.80(0.45),98.37(0.06),99.79(0.01),99.98(0.00),99.11(0.03),37.97(1.10)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",720.20(0.45),8.37(0.06),nan(nan),nan(nan),48.38(0.33),38.50(0.91)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",132.80(6.76),83.10(0.86),99.18(0.03),99.92(0.00),90.75(0.47),38.02(1.43)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",28.20(0.45),96.41(0.06),99.84(0.01),99.98(0.00),98.04(0.03),38.85(1.01)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",720.20(0.45),8.37(0.06),nan(nan),nan(nan),48.38(0.33),38.96(1.11)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",750.00(2.12),4.58(0.27),14.55(1.83),79.69(0.36),24.47(1.19),37.04(1.62)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",606.20(10.33),22.88(1.31),75.42(4.49),94.03(1.56),52.73(3.16),38.12(1.42)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",721.60(2.07),8.19(0.26),nan(nan),nan(nan),47.35(1.52),37.45(1.50)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),38.11(1.19)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),36.03(1.70)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),39.12(0.99)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),39.17(0.68)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),39.03(0.89)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),39.51(0.13)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),38.78(1.07)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),37.86(0.87)
"{'T': 8, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 1}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),38.58(1.47)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",181.60(6.58),76.90(0.84),98.65(0.10),99.87(0.01),87.35(0.46),38.90(0.89)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",30.20(2.77),96.16(0.35),99.84(0.01),99.99(0.00),97.90(0.19),38.31(1.14)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",719.00(1.00),8.52(0.13),nan(nan),nan(nan),49.26(0.74),37.96(1.57)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",751.00(0.71),4.45(0.09),21.74(3.20),80.68(0.60),24.27(0.34),37.96(2.17)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",627.80(4.55),20.13(0.58),71.33(2.31),92.74(1.14),49.23(2.15),39.69(0.33)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",722.20(1.10),8.12(0.14),nan(nan),nan(nan),46.91(0.81),39.38(1.00)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",640.60(38.80),18.50(4.94),31.82(2.31),83.88(0.87),32.49(3.66),38.37(1.74)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",471.80(19.58),39.97(2.49),60.11(2.12),90.65(1.48),53.83(2.90),36.73(1.96)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",722.20(1.48),8.12(0.19),nan(nan),nan(nan),46.91(1.09),36.75(2.55)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",234.60(8.14),70.15(1.04),98.44(0.12),99.85(0.01),83.66(0.57),37.20(0.42)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",12.80(0.45),98.37(0.06),99.85(0.01),99.99(0.00),99.11(0.03),36.78(1.68)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",720.20(0.45),8.37(0.06),nan(nan),nan(nan),48.38(0.33),38.90(0.70)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",132.20(6.30),83.18(0.80),98.96(0.05),99.90(0.00),90.79(0.44),39.29(1.21)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",28.60(1.14),96.36(0.15),99.86(0.01),99.99(0.00),98.01(0.08),38.09(1.54)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",720.20(0.45),8.37(0.06),nan(nan),nan(nan),48.38(0.33),36.91(1.67)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",750.80(1.92),4.48(0.24),16.40(1.77),79.88(0.32),24.55(1.00),38.64(1.57)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",593.40(14.89),24.50(1.89),72.61(3.61),93.59(1.54),52.15(2.60),38.14(2.25)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",721.60(2.07),8.19(0.26),nan(nan),nan(nan),47.35(1.52),38.77(1.76)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),38.58(1.64)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),37.81(1.91)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),37.65(2.33)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),38.56(0.76)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),39.08(0.88)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),39.57(0.19)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),39.66(0.21)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),39.11(1.16)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.0001, 'beta0': 1, 'beta1': 1, 'beta2': 1}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),38.82(0.90)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",181.60(6.58),76.90(0.84),98.65(0.10),99.87(0.01),87.35(0.46),38.36(1.48)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",30.20(2.77),96.16(0.35),99.84(0.01),99.99(0.00),97.90(0.19),38.64(1.14)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",719.00(1.00),8.52(0.13),nan(nan),nan(nan),49.26(0.74),37.11(1.17)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",751.00(0.71),4.45(0.09),21.74(3.20),80.68(0.60),24.27(0.34),38.70(0.86)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",627.80(4.55),20.13(0.58),71.33(2.31),92.74(1.14),49.23(2.15),37.63(1.04)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",722.20(1.10),8.12(0.14),nan(nan),nan(nan),46.91(0.81),39.49(0.23)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",640.60(38.80),18.50(4.94),31.82(2.31),83.88(0.87),32.49(3.66),39.46(0.79)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",471.80(19.58),39.97(2.49),60.11(2.12),90.65(1.48),53.83(2.90),38.40(1.36)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",722.20(1.48),8.12(0.19),nan(nan),nan(nan),46.91(1.09),39.67(0.37)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",234.60(8.14),70.15(1.04),98.44(0.12),99.85(0.01),83.66(0.57),39.95(0.33)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",12.80(0.45),98.37(0.06),99.85(0.01),99.99(0.00),99.11(0.03),37.62(1.19)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",720.20(0.45),8.37(0.06),nan(nan),nan(nan),48.38(0.33),35.20(2.02)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",132.20(6.30),83.18(0.80),98.96(0.05),99.90(0.00),90.79(0.44),38.35(1.21)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",28.40(1.52),96.39(0.19),99.86(0.01),99.99(0.00),98.02(0.11),38.87(0.81)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",720.20(0.45),8.37(0.06),nan(nan),nan(nan),48.38(0.33),38.39(1.96)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",750.80(1.92),4.48(0.24),16.39(1.76),79.88(0.32),24.55(1.00),38.13(1.56)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",593.40(14.89),24.50(1.89),72.61(3.61),93.59(1.54),52.15(2.60),38.14(1.22)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",721.60(2.07),8.19(0.26),nan(nan),nan(nan),47.35(1.52),39.05(0.71)
