,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",1556.80(7.12),51.29(0.22),48.30(0.26),51.13(0.14),49.60(0.17),0.97(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",1554.20(4.97),51.37(0.16),48.20(0.12),50.88(0.24),49.65(0.15),1.00(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",1667.60(0.55),47.82(0.02),nan(nan),nan(nan),50.04(0.02),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",1575.20(4.15),50.71(0.13),50.45(0.05),52.22(0.10),50.48(0.12),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",1576.20(6.14),50.68(0.19),50.45(0.02),52.25(0.08),50.45(0.18),0.96(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",1667.60(0.55),47.82(0.02),nan(nan),nan(nan),50.04(0.02),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",1620.80(30.04),49.29(0.94),48.98(0.41),51.03(0.26),49.34(0.86),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",1560.20(21.64),51.18(0.68),51.40(0.76),52.88(0.53),50.98(0.73),0.96(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",1666.60(0.55),47.85(0.02),nan(nan),nan(nan),50.07(0.02),1.00(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),1.00(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.98(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 1}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",1577.00(5.34),50.66(0.17),50.47(0.05),52.08(0.08),50.42(0.17),0.96(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",1575.80(4.82),50.69(0.15),50.47(0.04),52.12(0.08),50.46(0.16),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",1669.60(1.14),47.76(0.04),nan(nan),nan(nan),49.97(0.04),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",1612.00(21.13),49.56(0.66),48.90(0.45),50.70(0.29),49.65(0.68),1.01(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",1541.80(16.50),51.76(0.52),51.25(0.30),52.85(0.34),51.50(0.55),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",1668.00(1.58),47.81(0.05),nan(nan),nan(nan),50.02(0.05),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",1597.60(8.29),50.01(0.26),49.75(0.24),51.79(0.14),50.16(0.27),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",1667.60(1.67),47.82(0.05),51.44(0.62),53.69(0.51),50.03(0.05),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",1668.20(1.10),47.80(0.03),nan(nan),nan(nan),50.02(0.03),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",1557.00(6.48),51.28(0.20),48.30(0.26),51.13(0.13),49.59(0.15),0.96(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",1553.80(5.36),51.38(0.17),48.20(0.12),50.88(0.24),49.66(0.16),1.00(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",1667.60(0.55),47.82(0.02),nan(nan),nan(nan),50.04(0.02),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",1576.60(5.73),50.67(0.18),50.45(0.05),52.21(0.09),50.44(0.17),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",1577.60(2.07),50.64(0.06),50.45(0.03),52.25(0.07),50.40(0.06),0.96(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",1667.60(0.55),47.82(0.02),nan(nan),nan(nan),50.04(0.02),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",1622.20(27.40),49.24(0.86),49.06(0.48),51.09(0.30),49.29(0.77),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",1554.20(22.53),51.37(0.71),51.43(0.69),53.00(0.40),51.14(0.74),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",1666.60(0.55),47.85(0.02),nan(nan),nan(nan),50.07(0.02),1.00(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),1.01(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 1}",1669.00(0.00),47.78(0.00),nan(nan),nan(nan),50.00(0.00),0.97(0.00)
