,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.7, 'reg': 1, 'n_feat0': 7500}",12499.00,50.00,28.98,38.24,50.00,94.20
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,28.29,37.84,50.00,92.01
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,28.29,37.84,50.00,92.07
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.9, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,28.29,37.84,50.00,90.80
"{'C': 0.01, 'C_bar': 0.0001, 'B': 1, 'reg': 0.0001, 'n_feat0': 7500}",4980.00,80.08,48.57,48.29,80.08,22.17
"{'C': 0.01, 'C_bar': 0.0001, 'B': 1, 'reg': 0.01, 'n_feat0': 7500}",4980.00,80.08,48.57,48.29,80.08,22.45
"{'C': 0.01, 'C_bar': 0.0001, 'B': 1, 'reg': 1, 'n_feat0': 7500}",4980.00,80.08,48.57,48.29,80.08,22.50
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 7500}",12502.00,49.99,29.24,38.37,49.99,97.20
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.01, 'n_feat0': 7500}",12502.00,49.99,29.24,38.37,49.99,97.71
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.01, 'reg': 1, 'n_feat0': 7500}",12502.00,49.99,29.24,38.37,49.99,98.24
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 7500}",12501.00,50.00,29.27,38.39,50.00,97.81
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.01, 'n_feat0': 7500}",12501.00,50.00,29.27,38.39,50.00,96.82
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 1, 'n_feat0': 7500}",12501.00,50.00,29.27,38.39,50.00,97.74
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,29.27,38.39,50.00,97.64
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,29.27,38.39,50.00,97.87
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,29.27,38.39,50.00,96.95
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,29.25,38.38,50.00,96.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,29.25,38.38,50.00,97.06
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,29.25,38.38,50.00,97.44
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 7500}",12499.00,50.00,28.98,38.24,50.00,93.77
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.01, 'n_feat0': 7500}",12499.00,50.00,28.98,38.24,50.00,94.44
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 1, 'n_feat0': 7500}",12499.00,50.00,28.98,38.24,50.00,94.35
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,28.29,37.84,50.00,92.43
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,28.29,37.84,50.00,91.59
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,28.29,37.84,50.00,92.10
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 7500}",4980.00,80.08,48.57,48.29,80.08,22.23
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 7500}",4980.00,80.08,48.57,48.29,80.08,22.57
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 7500}",4980.00,80.08,48.57,48.29,80.08,22.37
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 7500}",12502.00,49.99,29.24,38.37,49.99,98.65
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 7500}",12502.00,49.99,29.24,38.37,49.99,98.53
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 7500}",12502.00,49.99,29.24,38.37,49.99,98.99
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 7500}",12501.00,50.00,29.27,38.39,50.00,97.73
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 7500}",12501.00,50.00,29.27,38.39,50.00,98.56
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 7500}",12501.00,50.00,29.27,38.39,50.00,98.05
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,29.27,38.39,50.00,99.11
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,29.27,38.39,50.00,97.60
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,29.27,38.39,50.00,97.97
"{'C': 0.01, 'C_bar': 1, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,29.25,38.38,50.00,96.99
"{'C': 0.01, 'C_bar': 1, 'B': 0.5, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,29.25,38.38,50.00,97.08
"{'C': 0.01, 'C_bar': 1, 'B': 0.5, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,29.25,38.38,50.00,96.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 7500}",12499.00,50.00,28.98,38.24,50.00,94.55
"{'C': 0.01, 'C_bar': 1, 'B': 0.7, 'reg': 0.01, 'n_feat0': 7500}",12499.00,50.00,28.98,38.24,50.00,94.53
"{'C': 0.01, 'C_bar': 1, 'B': 0.7, 'reg': 1, 'n_feat0': 7500}",12499.00,50.00,28.98,38.24,50.00,94.92
"{'C': 0.01, 'C_bar': 1, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,28.29,37.84,50.00,91.34
"{'C': 0.01, 'C_bar': 1, 'B': 0.9, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,28.29,37.84,50.00,91.72
"{'C': 0.01, 'C_bar': 1, 'B': 0.9, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,28.29,37.84,50.00,91.83
"{'C': 0.01, 'C_bar': 1, 'B': 1, 'reg': 0.0001, 'n_feat0': 7500}",4980.00,80.08,48.57,48.29,80.08,22.55
"{'C': 0.01, 'C_bar': 1, 'B': 1, 'reg': 0.01, 'n_feat0': 7500}",4980.00,80.08,48.57,48.29,80.08,22.20
"{'C': 0.01, 'C_bar': 1, 'B': 1, 'reg': 1, 'n_feat0': 7500}",4980.00,80.08,48.57,48.29,80.08,22.43
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 7500}",12501.00,50.00,29.56,38.53,50.00,98.68
