,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.01, 'n_feat0': 47}",11357.00,88.84,49.95,11.21,50.00,21.06
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 1, 'n_feat0': 47}",11357.00,88.84,49.95,11.21,50.00,21.29
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 47}",11357.00,88.84,49.96,11.22,50.00,21.20
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.01, 'n_feat0': 47}",11357.00,88.84,49.96,11.22,50.00,21.10
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 1, 'n_feat0': 47}",11357.00,88.84,49.96,11.22,50.00,21.22
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 47}",11369.00,88.83,49.99,11.19,50.00,21.00
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.01, 'n_feat0': 47}",11369.00,88.83,49.99,11.19,50.00,21.22
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 1, 'n_feat0': 47}",11369.00,88.83,49.99,11.19,50.00,21.26
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 0.0001, 'n_feat0': 47}",15979.00,84.30,49.07,11.01,50.10,16.48
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 0.01, 'n_feat0': 47}",15979.00,84.30,49.07,11.01,50.10,16.67
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 1, 'n_feat0': 47}",15979.00,84.30,49.07,11.01,50.10,16.46
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 47}",12258.00,87.95,49.92,11.21,49.99,21.22
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.01, 'n_feat0': 47}",12258.00,87.95,49.92,11.21,49.99,21.18
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 1, 'n_feat0': 47}",12258.00,87.95,49.92,11.21,49.99,20.97
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 47}",11364.00,88.83,49.95,11.22,50.00,21.20
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.01, 'n_feat0': 47}",11364.00,88.83,49.95,11.22,50.00,21.16
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 1, 'n_feat0': 47}",11364.00,88.83,49.95,11.22,50.00,21.03
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 47}",11357.00,88.84,49.95,11.22,50.00,21.13
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.01, 'n_feat0': 47}",11357.00,88.84,49.95,11.22,50.00,21.06
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 1, 'n_feat0': 47}",11357.00,88.84,49.95,11.22,50.00,20.96
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 47}",11357.00,88.84,49.95,11.21,50.00,21.02
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.01, 'n_feat0': 47}",11357.00,88.84,49.95,11.21,50.00,21.09
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 1, 'n_feat0': 47}",11357.00,88.84,49.95,11.21,50.00,20.88
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 47}",11357.00,88.84,49.96,11.22,50.00,21.03
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.01, 'n_feat0': 47}",11357.00,88.84,49.96,11.22,50.00,20.86
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 1, 'n_feat0': 47}",11357.00,88.84,49.96,11.22,50.00,21.04
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 47}",11369.00,88.83,49.99,11.19,50.00,21.07
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.01, 'n_feat0': 47}",11369.00,88.83,49.99,11.19,50.00,20.89
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 1, 'n_feat0': 47}",11369.00,88.83,49.99,11.19,50.00,21.19
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 47}",15979.00,84.30,49.07,11.01,50.10,16.68
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 47}",15979.00,84.30,49.07,11.01,50.10,16.50
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 47}",15979.00,84.30,49.07,11.01,50.10,16.74
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 47}",12258.00,87.95,49.92,11.21,49.99,21.15
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 47}",12258.00,87.95,49.92,11.21,49.99,21.32
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 47}",12258.00,87.95,49.92,11.21,49.99,21.37
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 47}",11364.00,88.83,49.95,11.22,50.00,21.11
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 47}",11364.00,88.83,49.95,11.22,50.00,21.34
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 47}",11364.00,88.83,49.95,11.22,50.00,21.29
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 47}",11357.00,88.84,49.95,11.22,50.00,21.14
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 0.01, 'n_feat0': 47}",11357.00,88.84,49.95,11.22,50.00,21.29
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 1, 'n_feat0': 47}",11357.00,88.84,49.95,11.22,50.00,21.26
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 47}",11357.00,88.84,49.95,11.21,50.00,21.14
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 0.01, 'n_feat0': 47}",11357.00,88.84,49.95,11.21,50.00,21.24
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 1, 'n_feat0': 47}",11357.00,88.84,49.95,11.21,50.00,21.36
