,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.31
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.19
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.35
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.30
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.62,17.51,50.00,18.95
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.62,17.51,50.00,19.14
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.62,17.51,50.00,18.99
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 7500}",23.00,99.62,53.14,32.96,99.39,4.95
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 7500}",23.00,99.62,53.14,32.96,99.39,5.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 7500}",23.00,99.62,53.14,32.96,99.39,4.94
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 7500}",468.00,92.26,0.62,17.64,87.65,19.65
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 7500}",468.00,92.26,0.62,17.64,87.65,20.10
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 7500}",468.00,92.26,0.62,17.64,87.65,19.96
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 7500}",1890.00,68.73,0.63,17.55,50.13,19.53
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 7500}",1890.00,68.73,0.63,17.55,50.13,19.63
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 7500}",1890.00,68.73,0.63,17.55,50.13,19.35
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.63,17.55,50.00,19.59
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.63,17.55,50.00,19.51
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.63,17.55,50.00,19.30
"{'C': 0.01, 'C_bar': 1, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.41
"{'C': 0.01, 'C_bar': 1, 'B': 0.5, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.19
"{'C': 0.01, 'C_bar': 1, 'B': 0.5, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.47
"{'C': 0.01, 'C_bar': 1, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.29
"{'C': 0.01, 'C_bar': 1, 'B': 0.7, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.09
"{'C': 0.01, 'C_bar': 1, 'B': 0.7, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.37
"{'C': 0.01, 'C_bar': 1, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.62,17.51,50.00,18.87
"{'C': 0.01, 'C_bar': 1, 'B': 0.9, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.62,17.51,50.00,19.21
"{'C': 0.01, 'C_bar': 1, 'B': 0.9, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.62,17.51,50.00,19.24
"{'C': 0.01, 'C_bar': 1, 'B': 1, 'reg': 0.0001, 'n_feat0': 7500}",23.00,99.62,53.14,32.96,99.39,4.96
"{'C': 0.01, 'C_bar': 1, 'B': 1, 'reg': 0.01, 'n_feat0': 7500}",23.00,99.62,53.14,32.96,99.39,4.97
"{'C': 0.01, 'C_bar': 1, 'B': 1, 'reg': 1, 'n_feat0': 7500}",23.00,99.62,53.14,32.96,99.39,4.96
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 7500}",721.00,88.07,0.56,17.64,80.98,19.95
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 0.01, 'n_feat0': 7500}",721.00,88.07,0.56,17.64,80.98,19.82
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 1, 'n_feat0': 7500}",721.00,88.07,0.56,17.64,80.98,19.86
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 7500}",1892.00,68.70,0.58,17.57,50.08,19.50
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.01, 'n_feat0': 7500}",1892.00,68.70,0.58,17.57,50.08,19.63
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 1, 'n_feat0': 7500}",1892.00,68.70,0.58,17.57,50.08,19.62
