,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 0.01, 'C_bar': 0.0001, 'B': 1, 'reg': 1, 'n_feat0': 8}",345.00,55.08,55.69,41.96,48.62,0.10
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 8}",277.00,63.93,57.41,42.68,49.62,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.01, 'n_feat0': 8}",277.00,63.93,57.41,42.68,49.62,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.01, 'reg': 1, 'n_feat0': 8}",277.00,63.93,57.41,42.68,49.62,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 8}",277.00,63.93,57.41,42.68,49.62,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.01, 'n_feat0': 8}",277.00,63.93,57.41,42.68,49.62,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 1, 'n_feat0': 8}",277.00,63.93,57.41,42.68,49.62,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 8}",267.00,65.23,57.39,42.40,50.19,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.01, 'n_feat0': 8}",267.00,65.23,57.39,42.40,50.19,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 1, 'n_feat0': 8}",267.00,65.23,57.39,42.40,50.19,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 8}",268.00,65.10,58.27,44.18,50.00,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.01, 'n_feat0': 8}",268.00,65.10,58.27,44.18,50.00,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 1, 'n_feat0': 8}",268.00,65.10,58.27,44.18,50.00,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 8}",268.00,65.10,56.55,42.77,50.00,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.01, 'n_feat0': 8}",268.00,65.10,56.55,42.77,50.00,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 1, 'n_feat0': 8}",268.00,65.10,56.55,42.77,50.00,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 8}",268.00,65.10,52.82,38.49,50.00,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.01, 'n_feat0': 8}",268.00,65.10,52.82,38.49,50.00,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 1, 'n_feat0': 8}",268.00,65.10,52.82,38.49,50.00,0.13
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 8}",345.00,55.08,55.69,41.96,48.62,0.10
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 8}",345.00,55.08,55.69,41.96,48.62,0.11
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 8}",345.00,55.08,55.69,41.96,48.62,0.11
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 8}",277.00,63.93,57.41,42.68,49.62,0.13
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 8}",277.00,63.93,57.41,42.68,49.62,0.13
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 8}",277.00,63.93,57.41,42.68,49.62,0.13
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 8}",277.00,63.93,57.41,42.68,49.62,0.13
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 8}",277.00,63.93,57.41,42.68,49.62,0.13
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 8}",277.00,63.93,57.41,42.68,49.62,0.13
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 8}",267.00,65.23,57.39,42.40,50.19,0.13
